06/05/14,1001,Iniciante,1
06/05/14,1001,Iniciante,1
07/05/14,1002,Iniciante,1
07/05/14,1003,Iniciante,1
07/05/14,1004,Iniciante,1
07/05/14,1065,Iniciante,1
07/05/14,1035,Iniciante,1
07/05/14,1005,Iniciante,1
07/05/14,1006,Iniciante,1
07/05/14,1035,Iniciante,1
07/05/14,1008,Iniciante,1
07/05/14,1040,Iniciante,1
07/05/14,1040,Iniciante,1
07/05/14,1046,Iniciante,1
07/05/14,1541,Iniciante,1
07/05/14,1004,Iniciante,1
07/05/14,1046,Iniciante,1
07/05/14,1018,Iniciante,1
07/05/14,1161,Matemática,1
07/05/14,1019,Iniciante,1
07/05/14,1006,Iniciante,1
07/05/14,1002,Iniciante,1
07/05/14,1005,Iniciante,1
07/05/14,1019,Iniciante,1
07/05/14,1003,Iniciante,1
07/05/14,1008,Iniciante,1
07/05/14,1065,Iniciante,1
07/05/14,1018,Iniciante,1
07/05/14,1028,Matemática,2
07/05/14,1028,Matemática,2
08/05/14,1170,Matemática,1
08/05/14,1221,Matemática,2
08/05/14,1198,Matemática,1
08/05/14,1214,Matemática,2
08/05/14,1247,Matemática,2
08/05/14,1546,Ad-Hoc,1
08/05/14,1197,Matemática,1
08/05/14,1169,Matemática,1
09/05/14,1015,Iniciante,1
09/05/14,1306,Matemática,2
09/05/14,1542,Ad-Hoc,1
09/05/14,1037,Iniciante,1
09/05/14,1015,Iniciante,1
09/05/14,1533,Ad-Hoc,2
09/05/14,1037,Iniciante,1
10/05/14,1555,Matemática,1
10/05/14,1039,Geometria Computacional,2
10/05/14,1039,Geometria Computacional,2
10/05/14,1160,Iniciante,2
10/05/14,1114,Iniciante,1
10/05/14,1114,Iniciante,1
12/05/14,1465,Matemática,4
13/05/14,1036,Iniciante,1
13/05/14,1036,Iniciante,1
13/05/14,1153,Iniciante,1
13/05/14,1041,Iniciante,1
13/05/14,1041,Iniciante,1
13/05/14,1150,Iniciante,1
13/05/14,1143,Iniciante,1
14/05/14,1173,Iniciante,1
14/05/14,1172,Iniciante,1
14/05/14,1376,Matemática,5
15/05/14,1175,Iniciante,1
15/05/14,1177,Iniciante,1
15/05/14,1178,Iniciante,1
16/05/14,1020,Iniciante,1
16/05/14,1047,Iniciante,1
16/05/14,1186,Iniciante,1
16/05/14,1012,Iniciante,1
16/05/14,1011,Iniciante,1
16/05/14,1010,Iniciante,1
16/05/14,1179,Iniciante,1
16/05/14,1011,Iniciante,1
16/05/14,1190,Iniciante,1
16/05/14,1182,Iniciante,1
16/05/14,1012,Iniciante,1
16/05/14,1181,Iniciante,1
16/05/14,1013,Iniciante,1
16/05/14,1013,Iniciante,1
16/05/14,1180,Iniciante,1
16/05/14,1014,Iniciante,1
16/05/14,1016,Iniciante,1
16/05/14,1010,Iniciante,1
16/05/14,1016,Iniciante,1
16/05/14,1047,Iniciante,1
16/05/14,1185,Iniciante,1
16/05/14,1017,Iniciante,1
16/05/14,1014,Iniciante,1
16/05/14,1020,Iniciante,1
16/05/14,1017,Iniciante,1
16/05/14,1021,Iniciante,1
16/05/14,1187,Iniciante,1
16/05/14,1021,Iniciante,1
16/05/14,1183,Iniciante,1
16/05/14,1184,Iniciante,1
17/05/14,1087,Ad-Hoc,1
17/05/14,1089,Ad-Hoc,2
17/05/14,1103,Ad-Hoc,1
17/05/14,1536,Ad-Hoc,1
17/05/14,1103,Ad-Hoc,1
17/05/14,1176,Iniciante,1
17/05/14,1467,Ad-Hoc,1
17/05/14,1129,Ad-Hoc,2
17/05/14,1165,Iniciante,1
17/05/14,1087,Ad-Hoc,1
17/05/14,1089,Ad-Hoc,2
20/05/14,1174,Iniciante,1
21/05/14,1435,Iniciante,1
24/05/14,1534,Iniciante,1
24/05/14,1547,Ad-Hoc,1
24/05/14,1154,Iniciante,1
24/05/14,1308,Matemática,3
24/05/14,1220,Matemática,3
25/05/14,1436,Matemática,1
26/05/14,1091,Ad-Hoc,2
26/05/14,1029,Paradigmas,2
26/05/14,1044,Iniciante,1
26/05/14,1043,Iniciante,1
26/05/14,1042,Iniciante,1
26/05/14,1091,Ad-Hoc,2
26/05/14,1038,Iniciante,1
26/05/14,1038,Iniciante,1
26/05/14,1105,Ad-Hoc,2
26/05/14,1045,Iniciante,1
26/05/14,1042,Iniciante,1
26/05/14,1043,Iniciante,1
26/05/14,1044,Iniciante,1
26/05/14,1045,Iniciante,1
26/05/14,1105,Ad-Hoc,2
26/05/14,1029,Paradigmas,2
27/05/14,1147,Ad-Hoc,3
29/05/14,1030,Ad-Hoc,3
29/05/14,1071,Iniciante,1
29/05/14,1094,Iniciante,1
29/05/14,1070,Iniciante,1
29/05/14,1094,Iniciante,1
29/05/14,1070,Iniciante,1
29/05/14,1071,Iniciante,1
29/05/14,1142,Iniciante,1
29/05/14,1030,Ad-Hoc,3
30/05/14,1426,Ad-Hoc,2
30/05/14,1397,Ad-Hoc,1
30/05/14,1228,Ad-Hoc,3
30/05/14,1471,Ad-Hoc,2
30/05/14,1246,Ad-Hoc,3
30/05/14,1329,Ad-Hoc,1
31/05/14,1155,Iniciante,1
31/05/14,1189,Iniciante,1
31/05/14,1159,Iniciante,1
31/05/14,1156,Iniciante,1
31/05/14,1188,Iniciante,1
31/05/14,1157,Iniciante,1
31/05/14,1151,Iniciante,1
31/05/14,1495,Ad-Hoc,2
31/05/14,1478,Iniciante,1
01/06/14,1486,Ad-Hoc,2
01/06/14,1521,Ad-Hoc,3
01/06/14,1553,Ad-Hoc,2
01/06/14,1514,Ad-Hoc,3
03/06/14,1472,Ad-Hoc,3
06/06/14,1441,Ad-Hoc,2
06/06/14,1318,Ad-Hoc,2
06/06/14,1300,Ad-Hoc,2
06/06/14,1437,Ad-Hoc,1
07/06/14,1240,Matemática,1
07/06/14,1192,Ad-Hoc,2
07/06/14,1379,Ad-Hoc,2
07/06/14,1099,Iniciante,1
07/06/14,1158,Iniciante,1
07/06/14,1266,Ad-Hoc,3
07/06/14,1099,Iniciante,1
10/06/14,1225,Ad-Hoc,3
11/06/14,1253,Strings,2
11/06/14,1009,Iniciante,1
11/06/14,1216,Ad-Hoc,1
11/06/14,1218,Ad-Hoc,2
11/06/14,1217,Ad-Hoc,2
11/06/14,1414,Ad-Hoc,2
11/06/14,1009,Iniciante,1
11/06/14,1168,Strings,1
12/06/14,1273,Strings,2
12/06/14,1278,Strings,3
12/06/14,1559,Ad-Hoc,2
12/06/14,1222,Strings,3
12/06/14,1561,Ad-Hoc,2
12/06/14,1241,Strings,2
12/06/14,1457,Matemática,2
14/06/14,1234,Strings,2
14/06/14,1068,Estruturas e Bibliotecas,2
14/06/14,1068,Estruturas e Bibliotecas,2
14/06/14,1120,Strings,3
14/06/14,1239,Strings,2
14/06/14,1243,Strings,3
14/06/14,1281,Estruturas e Bibliotecas,2
14/06/14,1049,Iniciante,1
14/06/14,1050,Iniciante,1
14/06/14,1140,Ad-Hoc,3
14/06/14,1050,Iniciante,1
14/06/14,1144,Iniciante,1
14/06/14,1049,Iniciante,1
14/06/14,1238,Strings,2
14/06/14,1024,Strings,2
14/06/14,1024,Strings,2
15/06/14,1332,Strings,1
15/06/14,1048,Iniciante,1
15/06/14,1048,Iniciante,1
15/06/14,1257,Strings,3
15/06/14,1448,Strings,2
17/06/14,1310,Paradigmas,3
24/06/14,1255,Strings,2
26/06/14,1277,Strings,2
26/06/14,1249,Strings,2
26/06/14,1263,Strings,2
01/07/14,1104,Ad-Hoc,3
01/07/14,1104,Ad-Hoc,3
01/07/14,1051,Iniciante,1
01/07/14,1307,Matemática,3
01/07/14,1051,Iniciante,1
01/07/14,1052,Iniciante,1
01/07/14,1052,Iniciante,1
03/07/14,1285,Ad-Hoc,3
04/08/14,1292,Geometria Computacional,4
06/08/14,1574,Ad-Hoc,1
06/08/14,1557,Iniciante,1
06/08/14,1337,Ad-Hoc,4
07/08/14,1023,Estruturas e Bibliotecas,3
07/08/14,1237,Strings,3
07/08/14,1023,Estruturas e Bibliotecas,3
07/08/14,1121,Ad-Hoc,3
07/08/14,1127,Ad-Hoc,6
09/08/14,1375,Ad-Hoc,2
06/09/14,1383,Ad-Hoc,2
15/09/14,1619,Ad-Hoc,4
19/09/14,1305,Strings,2
19/09/14,1608,Paradigmas,2
19/09/14,1532,Ad-Hoc,3
19/09/14,1254,Strings,3
19/09/14,1290,Ad-Hoc,4
26/09/14,1025,Estruturas e Bibliotecas,2
26/09/14,1025,Estruturas e Bibliotecas,2
10/10/14,1242,Estruturas e Bibliotecas,3
24/10/14,1007,Iniciante,1
24/10/14,1110,Estruturas e Bibliotecas,2
24/10/14,1110,Estruturas e Bibliotecas,2
24/10/14,1007,Iniciante,1
14/11/14,1250,Ad-Hoc,2
21/11/14,1022,Estruturas e Bibliotecas,2
21/11/14,1321,Ad-Hoc,4
21/11/14,1022,Estruturas e Bibliotecas,2
04/02/15,1593,Ad-Hoc,2
04/02/15,1327,Ad-Hoc,3
05/02/15,1627,Ad-Hoc,3
07/02/15,1272,Strings,2
07/02/15,1342,Ad-Hoc,3
07/02/15,1357,Ad-Hoc,3
08/02/15,1287,Strings,3
08/02/15,1213,Matemática,4
