25/08/16,2159,Iniciante,1
25/08/16,2140,Iniciante,1
25/08/16,1088,Estruturas e Bibliotecas,3
25/08/16,2139,Iniciante,1
25/08/16,2143,Iniciante,1
25/08/16,2160,Iniciante,1
25/08/16,2147,Iniciante,1
25/08/16,2152,Iniciante,1
26/08/16,2162,Iniciante,1
26/08/16,2163,Iniciante,1
26/08/16,2161,Iniciante,1
29/08/16,2168,Iniciante,1
29/08/16,2167,Iniciante,1
29/08/16,2176,Iniciante,1
29/08/16,2166,Iniciante,1
29/08/16,2165,Iniciante,1
29/08/16,2168,Iniciante,1
29/08/16,2172,Iniciante,1
29/08/16,2164,Iniciante,1
30/08/16,1483,Ad-Hoc,3
30/08/16,1618,Ad-Hoc,1
04/09/16,1405,Estruturas e Bibliotecas,8
07/09/16,2221,Iniciante,1
08/09/16,1936,Ad-Hoc,2
08/09/16,2232,Matemática,2
09/09/16,1940,Ad-Hoc,2
09/09/16,1934,Ad-Hoc,3
10/09/16,1935,Ad-Hoc,4
23/09/16,2234,Iniciante,1
23/09/16,2235,Iniciante,1
23/09/16,2242,Strings,1
28/09/16,2233,Ad-Hoc,5
28/09/16,2238,Matemática,4
29/09/16,2222,Iniciante,2
29/09/16,1855,Grafos,2
29/09/16,1855,Grafos,2
30/09/16,1368,Ad-Hoc,3
05/10/16,1374,Ad-Hoc,4
05/10/16,1375,Ad-Hoc,2
07/10/16,1383,Ad-Hoc,2
07/10/16,1379,Ad-Hoc,2
07/10/16,1403,Ad-Hoc,5
07/10/16,1387,Ad-Hoc,1
07/10/16,1397,Ad-Hoc,1
07/10/16,1403,Ad-Hoc,5
10/10/16,1407,Ad-Hoc,3
10/10/16,1419,Ad-Hoc,2
10/10/16,1410,Ad-Hoc,2
10/10/16,1414,Ad-Hoc,2
25/02/17,2311,Iniciante,1
27/02/17,1120,Strings,3
27/02/17,2483,Iniciante,1
27/02/17,2486,Iniciante,1
27/02/17,1237,Strings,3
27/02/17,1222,Strings,3
27/02/17,1235,Strings,2
28/02/17,1243,Strings,3
28/02/17,1239,Strings,2
28/02/17,1238,Strings,2
28/02/17,1241,Strings,2
02/03/17,1248,Strings,2
02/03/17,1253,Strings,2
02/03/17,1249,Strings,2
03/03/17,1263,Strings,2
03/03/17,1255,Strings,2
03/03/17,1254,Strings,3
03/03/17,1276,Strings,3
03/03/17,1262,Strings,2
03/03/17,1257,Strings,3
03/03/17,1273,Strings,2
03/03/17,1272,Strings,2
04/03/17,1277,Strings,2
04/03/17,1278,Strings,3
04/03/17,1287,Strings,3
04/03/17,1305,Strings,2
05/03/17,1367,Strings,2
05/03/17,1448,Strings,2
11/03/17,1516,Strings,2
09/05/17,1039,Geometria Computacional,2
16/05/17,2188,Ad-Hoc,5
16/05/17,2188,Ad-Hoc,5
16/05/17,2187,Ad-Hoc,5
16/05/17,2187,Ad-Hoc,5
23/05/17,2229,Ad-Hoc,5
23/05/17,2231,Ad-Hoc,5
23/05/17,1269,Paradigmas,6
02/06/17,1548,Estruturas e Bibliotecas,2
02/06/17,1547,Ad-Hoc,1
02/06/17,1546,Ad-Hoc,1
03/06/17,1553,Ad-Hoc,2
03/06/17,1554,Matemática,3
03/06/17,1551,Strings,3
09/06/17,1580,Matemática,2
20/06/17,2523,Iniciante,1
20/06/17,2520,Iniciante,1
20/06/17,2534,Iniciante,1
20/06/17,2542,Iniciante,1
20/06/17,2540,Iniciante,1
