31/12/14,1006,Iniciante,1
31/12/14,1002,Iniciante,1
31/12/14,1008,Iniciante,1
31/12/14,1004,Iniciante,1
31/12/14,1003,Iniciante,1
31/12/14,1007,Iniciante,1
31/12/14,1005,Iniciante,1
01/01/15,1011,Iniciante,1
02/01/15,1014,Iniciante,1
02/01/15,1015,Iniciante,1
02/01/15,1018,Iniciante,1
02/01/15,1019,Iniciante,1
02/01/15,1017,Iniciante,1
02/01/15,1016,Iniciante,1
03/01/15,1013,Iniciante,1
03/01/15,1020,Iniciante,1
03/01/15,1009,Iniciante,1
04/01/15,1021,Iniciante,1
04/01/15,1035,Iniciante,1
05/01/15,1041,Iniciante,1
05/01/15,1036,Iniciante,1
05/01/15,1037,Iniciante,1
05/01/15,1038,Iniciante,1
06/01/15,1048,Iniciante,1
06/01/15,1042,Iniciante,1
06/01/15,1044,Iniciante,1
06/01/15,1050,Iniciante,1
06/01/15,1047,Iniciante,1
06/01/15,1046,Iniciante,1
06/01/15,1051,Iniciante,1
06/01/15,1043,Iniciante,1
06/01/15,1049,Iniciante,1
06/01/15,1060,Iniciante,1
06/01/15,1052,Iniciante,1
06/01/15,1059,Iniciante,1
07/01/15,1064,Iniciante,1
07/01/15,1065,Iniciante,1
07/01/15,1071,Iniciante,1
07/01/15,1074,Iniciante,1
07/01/15,1066,Iniciante,1
07/01/15,1079,Iniciante,1
07/01/15,1067,Iniciante,1
07/01/15,1070,Iniciante,1
07/01/15,1073,Iniciante,1
07/01/15,1117,Iniciante,1
07/01/15,1045,Iniciante,1
07/01/15,1072,Iniciante,1
07/01/15,1075,Iniciante,1
07/01/15,1078,Iniciante,1
08/01/15,1094,Iniciante,1
08/01/15,1097,Iniciante,1
08/01/15,1095,Iniciante,1
08/01/15,1098,Iniciante,1
08/01/15,1080,Iniciante,1
08/01/15,1096,Iniciante,1
08/01/15,1142,Iniciante,1
09/01/15,1143,Iniciante,1
09/01/15,1101,Iniciante,1
09/01/15,1133,Iniciante,1
09/01/15,1114,Iniciante,1
